Q9NXB0	MKS1
A0A0A0MR50	CUL4A
Q969E8	TSR2
P0DOY2	IGLC2
Q969E3	UCN3
P0DOY3	IGLC3
Q6IBT3	CCT7
Q8NER1	TRPV1
Q8NF31	FLJ00371
Q8NEQ6	SRARP
I3L246	RPS15A
Q8IXE1	OR4N5
Q6IBS5	DLST
Q969D9	TSLP
I3L1S8	DERL2
P62745	RHOB
B4DTV7	cDNA FLJ61398, highly similar to Homo sapiens laminin, beta 4 (LAMB4), mRNA {ECO:0000313|EMBL:BAG621
B4DU77	cDNA FLJ52279, highly similar to Kallikrein-2 {ECO:0000313|EMBL:BAG62239.1}
C9JR84	WWTR1
F8VW41	PACS2
C9J053	PBRM1
H7C5W8	ACTN1
C9JR83	SMC4
P13747	HLA-E
O75027	ABCB7
O75023	LILRB5
O75022	LILRB3
B3KNK3	cDNA FLJ14780 fis, clone NT2RP4000449, highly similar to NAD-dependent deacetylase sirtuin-1 {ECO:00
Q7LFL8	CXXC5
Q14CS0	UBXN2B
A0A0S2Z4A4	MLF1
A0A0S2Z4A2	RAPSN
Q8NFJ5	GPRC5A
Q8NFJ6	PROKR2
B4DU03	cDNA FLJ59984, moderately similar to DNA methyltransferase 1-associated protein 1 {ECO:0000313|EMBL:
Q8NFJ9	BBS1
C9JQX9	NCBP2
O75019	LILRA1
P0DP01	IGHV1-8
P0DP02	IGHV3-30-3
P12429	ANXA3
C9JR98	CHN1
O75015	FCGR3B
B3KNL3	cDNA FLJ14863 fis, clone PLACE1001771, highly similar to Short transient receptor potential channel 
B3KNL2	RUVBL2
Q5IJ48	CRB2
B3KNL6	cDNA FLJ14879 fis, clone PLACE1003353, highly similar to Breast cancer anti-estrogen resistance prot
B4DTP9	cDNA FLJ58858, highly similar to Vacuolar protein sorting protein 52 {ECO:0000313|EMBL:BAG62061.1}
P0DP04	IGHV3-43D
P00414	MT-CO3
P01743	IGHV1-46
P0DP06	IGHV4-30-4
P01742	IGHV1-69
Q8NFI3	ENGASE
P0DP07	IGHV4-31
P0DP08	IGHV4-38-2
H3BM89	RPL4
P01780	IGHV3-7
P00450	CP
Q2LD37	KIAA1109
P13727	PRG2
F8W7U8	MRE11
P13725	OSM
Q76FK4	NOL8
P13726	F3
B3KNM4	cDNA FLJ14954 fis, clone PLACE3000169, highly similar to Homo sapiens zinc finger protein 554 (ZNF55
B7ZB67	Serine/threonine-protein phosphatase {ECO:0000256|RuleBase:RU004273}
Q969Z3	MARC2
H0YA09	LDB2
P25705	ATP5F1A
Q969Z0	TBRG4
Q8NFH3	NUP43
Q8NFH4	NUP37
B4DU24	cDNA FLJ51683, highly similar to Serum response factor {ECO:0000313|EMBL:BAG62186.1}
H3BM50	MLST8
Q8NFH8	REPS2
H0YA07	HTT
P01772	IGHV3-33
Q8NFH5	NUP35
P00441	SOD1
B4DU40	Dual specificity protein phosphatase {ECO:0000256|PIRNR:PIRNR000939}
F8VVT7	CHMP1A
P37840-3	SNCA
C9J088	TAF6
F8VVT9	AGAP2
B3KNN7	cDNA FLJ30049 fis, clone ADRGL1000033, highly similar to 26S proteasome non-ATPase regulatory subuni
Q969Y2	GTPBP3
B4DU38	cDNA FLJ57795, highly similar to Isocitrate dehydrogenase {ECO:0000313|EMBL:BAG62200.1}
P00439	PAH
P01768	IGHV3-30
Q6NS90	ZNF93
P01767	IGHV3-53
P62701	RPS4X
P01766	IGHV3-13
P01764	IGHV3-23
Q6TCH7	PAQR3
P25713	MT3
P01763	IGHV3-48
Q6TCH8	ME3
P01762	IGHV3-11
Q8NFG4	FLCN
Q8IXZ2	ZC3H3
A0FGR8	ESYT2
A0FGR9	ESYT3
C9JQS3	STXBP5L
F8W808	NAA10
B4DTK9	cDNA FLJ58282, highly similar to Probable transcription factor PML {ECO:0000313|EMBL:BAG62021.1}
B3KNG0	cDNA FLJ14523 fis, clone NT2RM1000905, highly similar to Eukaryotic translation initiation factor 3 
B3KNG2	cDNA FLJ14548 fis, clone NT2RM2001648, highly similar to Protein transport protein Sec61 subunit alp
H3BM38	SNAP23
B4DTK6	cDNA FLJ50670, highly similar to RNA polymerase I-specific transcription initiation factor RRN3 {ECO
Q14CW9	ATXN7L3
Q6ICN0	GRB2
P23109	AMPD1
B4DTK3	cDNA FLJ57891, highly similar to Tropomyosin beta chain {ECO:0000313|EMBL:BAG62015.1}
A0A0S2Z4E7	NONO
B4DTK4	cDNA FLJ59006, highly similar to TFIIH basal transcription factor complex helicase XPB subunit {ECO:
Q8IYB3	SRRM1
C9JQR7	ORAI2
Q8IYB4	PEX5L
A0A0S2Z4E5	TEAD4
O15399	GRIN2D
Q8IYB5	SMAP1
Q8IYB7	DIS3L2
Q8IYB8	SUPV3L1
P49736	MCM2
Q8IYB9	ZNF595
I3L1H5	DPH1
Q18PE1	DOK7
A0A0A0MQZ0	NCR1
Q5Y7D1	HLA-DRB1
P11137	MAP2
A0A0A0MQZ6	NSA2
B7ZB52	AP complex subunit sigma {ECO:0000256|PIRNR:PIRNR015588}
P13798	APEH
P13796	LCP1
B7ZB55	cDNA, FLJ79419, highly similar to RNA polymerase I-specific transcription initiation factor RRN3 {EC
P13797	PLS3
Q14CX7	NAA25
P11142	HSPA8
Q8NFM4	ADCY4
Q8NFM5	ADCY1
C9JQS8	WWTR1
P49721	PSMB2
P49720	PSMB3
Q8NFM7	IL17RD
P25774	CTSS
Q5Y7D3	HLA-DQB1
A0A0S2Z4F2	TEAD4
Q8IYA7	MKX
P00451	F8
Q8IYA8	CCDC36
P01782	IGHV3-9
P00491	PNP
P00492	HPRT1
W8QGV4	MPL
P36402	TCF7
P13765	HLA-DOB
P36406	TRIM23
B3KNI2	cDNA FLJ14650 fis, clone NT2RP2002185, highly similar to Ubiquilin-1 {ECO:0000313|EMBL:BAG51344.1}
P36405	ARL3
P36404	ARL2
P13762	HLA-DRB4
B3KNI3	cDNA FLJ14651 fis, clone NT2RP2002193, highly similar to Protein inhibitor of activated STAT protein
B3KNH5	cDNA FLJ14622 fis, clone NT2RP2000147, highly similar to Adaptor-related protein complex 1 mu-1 subu
Q8NFL0	B3GNT7
B4DTM8	cDNA FLJ61392, highly similar to Homo sapiens CCR4-NOT transcription complex, subunit 1 (CNOT1), tra
B7ZB16	cDNA, FLJ79380, highly similar to Exportin-1 {ECO:0000313|EMBL:BAH14852.1}
B7ZAP6	cDNA, FLJ79260, highly similar to Actin, cytoplasmic 2 {ECO:0000313|EMBL:BAH14732.1}
A0A0S2Z4C8	MEF2A
Q6ICL3	TANGO2
Q8NFL2	PIN1
B4DTM6	cDNA FLJ61391, highly similar to Protein transport protein Sec24B {ECO:0000313|EMBL:BAG62038.1}
P49711	CTCF
P00488	F13A1
C9JQT7	MFN1
P49716	CEBPD
P49715	CEBPA
Q49A26	GLYR1
P00480	OTC
C9JR72	KBTBD13
P0DP25	CALM3
F8VW18	DCTN2
B7ZB31	cDNA, FLJ79395, highly similar to Tumor necrosis factor, alpha-induced protein 2 {ECO:0000313|EMBL:B
B7ZAR1	CCT5
B3KNJ3	cDNA FLJ14684 fis, clone NT2RP2004933, highly similar to Death-associated protein kinase 3 {ECO:0000
B7ZB32	cDNA, FLJ79396, highly similar to Phenylalanyl-tRNA synthetase beta chain {ECO:0000313|EMBL:BAH14868
Q14CZ8	HEPACAM
B3KNJ4	SAE1
B3KNI8	cDNA FLJ14670 fis, clone NT2RP2003272, highly similar to Ubiquilin-1 {ECO:0000313|EMBL:BAG51350.1}
H3BM24	HDAC2
B4DTN4	METTL3
A0A0S2Z4D8	PRKCSH
Q8NFK1	GJC3
B4DTN0	cDNA FLJ51085, highly similar to Retinoblastoma-associated protein {ECO:0000313|EMBL:BAG62042.1}
B4DTN1	cDNA FLJ51086, highly similar to BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 {ECO:00003
I3L1K6	MYL4
C9J038	WWTR1
C9JQU9	UGP2
Q49A12	ZNF85
P49703	ARL4D
H3BM21	Integrin beta {ECO:0000256|RuleBase:RU000633}
O15360	FANCA
A0A0A0MRF9	PLCG2
Q6ICB4	PHETA2
Q8IY63	AMOTL1
C9JR00	PRKAR1B
Q969T9	WBP2
Q6ZV50	RFX8
Q8IY67	RAVER1
A0A0S2Z3X6	FH
A0A0S2Z3X5	MXI1
A0A0S2Z492	MCM3
B7ZB02	PRPS1
D6RC71	STX18
B3KNB2	cDNA FLJ14161 fis, clone NT2RM2001803, highly similar to IkappaB kinase complex-associated protein {
B3KNB4	cDNA FLJ14168 fis, clone NT2RP2001440, highly similar to 14-3-3 protein gamma {ECO:0000313|EMBL:BAG5
M0QYI6	UBE2M
O15357	INPPL1
O15355	PPM1G
B3KNB9	cDNA FLJ14196 fis, clone NT2RP3002330, highly similar to HBS1-like protein {ECO:0000313|EMBL:BAG5128
C9JQN7	EIF3B
Q969T4	UBE2E3
Q6ICB0	DESI1
O15371	EIF3D
O15372	EIF3H
Q8NFA2	NOXO1
Q8IXT1	DDIAS
O15370	SOX12
Q969S9	GFM2
Q8IXT2	DMRTC2
O15375	SLC16A5
Q969S8	HDAC10
O15376	CDC42 GAP-related protein {ECO:0000313|EMBL:AAB66594.1}
A0A0A0MRG8	BAK1
Q8IY57	YAF2
D6RBT6	COPB2
A0A087X2I1	PSMC6
B7ZAP3	cDNA, FLJ79257, highly similar to GPI transamidase component PIG-T {ECO:0000313|EMBL:BAH14729.1}
P84095	RHOG
B4DTH3	cDNA FLJ59979, highly similar to DNA methyltransferase 1-associated protein 1 {ECO:0000313|EMBL:BAG6
P84098	RPL19
H7C6B9	cDNA FLJ56774, highly similar to RNA polymerase I-specific transcription initiation factor RRN3 {ECO
Q969S6	TMEM203
Q8NFA0	USP32
Q6ZUT9	DENND5B
I3L1E3	HGS
Q969S3	ZNF622
A0A384MR19	Vacuolar protein sorting-associated protein 29 {ECO:0000256|RuleBase:RU362040}
Q969S2	NEIL2
A0A0A0MRH0	NLE1
O15382	BCAT2
O15381	NVL
Q969R8	ITFG2
Q8IY43	CRADD
O15384	Isocitrate dehydrogenase [NAD] subunit, mitochondrial {ECO:0000256|RuleBase:RU361266}
O15385	NAD (H)-specific isocitrate dehydrogenase gamma subunit {ECO:0000313|EMBL:AAB70116.1}
A0A0S2Z476	PSMD12
Q8IXS6	PALM2
Q8IY47	KBTBD2
Q8IXS8	FAM126B
A0A1S5UYZ7	RAPGEF1
B4DTI4	cDNA FLJ50668, highly similar to AP-2 complex subunit mu-1 {ECO:0000313|EMBL:BAG61996.1}
O15379	HDAC3
Q969R5	L3MBTL2
O15394	NCAM2
O15391	YY2
O15392	BIRC5
O15397	IPO8
Q969Q6	PPP2R3C
O15398	NMDAR2C
Q8IY31	IFT20
B6ZGU8	NR5A1
Q8IY33	MICALL2
B6ZGU9	NR5A2
Q8IY34	SLC15A3
Q8IY37	DHX37
A0A0S2Z3W2	FH
Q14CN2	CLCA4
A0A087X2J4	VPS11
A0A087X2J6	SNAP47
B4DTJ1	cDNA FLJ59980, highly similar to Mps one binder kinase activator-like 2 {ECO:0000313|EMBL:BAG62003.1
Q14CN4	KRT72
B3KNE7	cDNA FLJ14468 fis, clone MAMMA1000734, highly similar to Translocation protein SEC63 homolog {ECO:00
Q969Q5	RAB24
O15389	SIGLEC5
A0A0A0MRJ1	CDC42BPA
A0A0A0MRJ0	CDC42BPA
Q969Q1	TRIM63
Q969Q0	RPL36AL
O15321	TM9SF1
A0A384MR50	F-actin-capping protein subunit beta {ECO:0000256|RuleBase:RU365078}
Q969X1	TMBIM1
P01718	IGLV3-27
P01717	IGLV3-25
D6RBZ3	TECRL
P01715	IGLV3-1
Q93100	PHKB
P01714	IGLV3-19
Q14D04	VEPH1
M0QYM8	SAE1
Q6ZV89	SH2D5
A0A0A0MRC0	DCHS2
Q969X6	UTP4
O15318	POLR3G
Q969X5	ERGIC1
O15315	RAD51B
Q8NFF3	BAK
Q8IY92	SLX4
Q6ICG8	WBP2NL
A0A0A0MRC2	SORCS1
P13716	ALAD
Q8IY97	AP1G1
P01709	IGLV2-8
Q969W1	ZDHHC16
Q969W0	SPTSSA
P01706	IGLV2-11
P01705	IGLV2-23
P01704	IGLV2-14
P01703	IGLV1-40
Q5W0U4	BSPRY
M0QYL9	SUPT5H
P01701	IGLV1-51
Q969W9	PMEPA1
P01700	IGLV1-47
Q969W8	ZNF566
A0A087X2D8	SPAG9
F8W872	CDK10
O15327	INPP4B
Q8IY81	FTSJ3
Q6ZUV0	ACOT7L
Q8NFD5	ARID1B
Q8IY84	NIM1K
Q8IXW5	RPAP2
O15342	ATP6V0E1
Q8IXW6	DPYSL3
Q8IXW7	FMR1
P84090	ERH
P84085	ARF5
A2IDB2	YWHAH
Q6NS41	PRKAR1B
Q969V1	MCHR2
P01737	TRAV8-4
Q5XUX0	FBXO31
Q5XUX1	FBXW9
A0A087X2E5	IDH3B
O15335	CHAD
P00403	MT-CO2
P01733	TRBV12-3
P01732	CD8A
F8VVY2	RNF41
A0A0A0MRE1	EXOC7
P01730	CD4
Q969V4	TEKT1
Q969V6	MRTFA
C9JQL4	DAG1
O15350	TP73
Q8IY73	GNAZ
O15353	FOXN1
O15354	GPR37
A0A0A0MRE5	ASAP1
G9I2H4	AIP
P84074	HPCA
C9JQM9	DARS1
B3KNA2	cDNA FLJ14024 fis, clone HEMBA1003646, highly similar to FERM domain-containing protein 4B {ECO:0000
Q5W0S5	RAD23B
P84077	ARF1
Q5W0S4	RAD23B
B3KNA1	cDNA FLJ14021 fis, clone HEMBA1002513, highly similar to Histone deacetylase 6 {ECO:0000313|EMBL:BAG
B7ZAI3	cDNA, FLJ79197, highly similar to Origin recognition complex subunit 3 {ECO:0000313|EMBL:BAH14669.1}
A0A076N230	INMAP
Q969U7	PSMG2
Q969U6	FBXW5
O15347	HMGB3
P01721	IGLV6-57
B3KNA8	cDNA FLJ14140 fis, clone MAMMA1002858, highly similar to Butyrate response factor 1 {ECO:0000313|EMB
A0A0A0MRF3	TEAD4
O15344	MID1
F8VW95	SMARCD1
Q9H4M3	FBXO44
B4DN32	cDNA FLJ60311, highly similar to Homo sapiens integrin, beta-like 1 (with EGF-like repeat domains) (
Q5JT44	UTRN
Q5JT45	UTRN
B2RAH5	Protein phosphatase 1 regulatory subunit {ECO:0000256|PIRNR:PIRNR038141}
Q674R7	ATG9B
H7C5G4	RFC2
Q7Z503	SUCLA2
F5GZI8	TCP1
B2RAH2	Sodium/hydrogen exchanger {ECO:0000256|RuleBase:RU003722}
I3L0Z8	DVL2
Q76MJ5	ERN2
O14549	Osteoblast specific cysteine-rich protein {ECO:0000313|EMBL:BAA22994.1}
F5GZI3	PARD3
Q5JT49	UTRN
K0A7K7	TRAP1
O14544	SOCS6
O14543	SOCS3
B4DN26	PLAT
O14545	TRAFD1
B4DN28	cDNA FLJ54639, highly similar to Integrin alpha-8 {ECO:0000313|EMBL:BAG60090.1}
O14548	COX7A2L
Q9H4L4	SENP3
B4DMS5	cDNA FLJ57399, highly similar to HIV-1 Rev-binding protein 2 {ECO:0000313|EMBL:BAG59987.1}
Q9H4L7	SMARCAD1
Q7Z4N8	P4HA3
B4DMS0	cDNA FLJ57852, highly similar to Cysteine-rich protein 2-binding protein {ECO:0000313|EMBL:BAG59982.
O14562	UBFD1
O14561	NDUFAB1
H7C5H5	MFN1
Q5VVW2	GARNL3
Q567U6	CCDC93
P0C0E4	RAB40AL
O14556	GAPDHS
O14559	ARHGAP33
O14558	HSPB6
B4DMT5	EIF3F
B4DMT8	cDNA FLJ52118, highly similar to 14-3-3 protein theta {ECO:0000313|EMBL:BAG60000.1}
Q6NZ67	MZT2B
B4DMT3	cDNA FLJ54851 {ECO:0000313|EMBL:BAG59995.1}
Q96A98	PTH2
B4DMT4	cDNA FLJ52695, highly similar to Alpha-centractin {ECO:0000313|EMBL:BAG59996.1}
B4DN54	cDNA FLJ55111, highly similar to Sorting and assembly machinery component 50 homolog {ECO:0000313|EM
Q7Z4M0	REC114
B2RAJ6	cDNA, FLJ94957, highly similar to Homo sapiens phosphoinositide-3-kinase, regulatory subunit 4, p150
A5A3A6	TRPC1 splice variant {ECO:0000313|EMBL:ABP94017.1}
Q5JT25	RAB41
E9PRK2	NARS2
B4DMS8	DDX11
B4DN49	DNA mismatch repair protein {ECO:0000256|PIRNR:PIRNR005813}
Q7Z4L5	TTC21B
B4DMU7	cDNA FLJ59351, highly similar to Striatin-4 {ECO:0000313|EMBL:BAG60009.1}
B4DN69	cDNA FLJ50999, highly similar to Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 {ECO:0000
O14581	OR7A17
H7C5J4	CNOT3
F6XE55	SMARCA2
B4DN60	cDNA FLJ52703, highly similar to Asparaginyl-tRNA synthetase, cytoplasmic (EC6.1.1.22) {ECO:0000313|
P82094	TMF1
Q9H4I9	SMDT1
O14576	DYNC1I1
Q96A83	COL26A1
O14579	COPE
O14578	CIT
Q92539	LPIN2
Q92538	GBF1
G8H453	CD3D
Q7Z4S6	KIF21A
Q06587	RING1
Q9H4Q3	PRDM13
H7C5K2	STIM2
O14508	SOCS2
Q7Z553	MDGA2
Q6Y7W6	GIGYF2
B4DMM7	cDNA FLJ59722, highly similar to Retinoblastoma-binding protein 5 {ECO:0000313|EMBL:BAG59939.1}
Q92530	PSMF1
Q92537	SUSD6
Q92536	SLC7A6
Q92535	PIGC
O14503	BHLHE40
Q92529	SHC3
B4DN01	cDNA FLJ57332, highly similar to COP9 signalosome complex subunit 3 {ECO:0000313|EMBL:BAG60063.1}
Q9H4P4	RNF41
Q9H4P6	Clone TCCCIA00142 mRNA sequence {ECO:0000313|EMBL:AAG01985.1}
I3L184	VPS53
O95831-6	AIFM1
Q7Z534	M96A-2 {ECO:0000313|EMBL:AAP97138.1}
F5GZL9	PIWIL1
O14519	CDK2AP1
Q92522	H1FX
O14511	NRG2
Q6X4U4	SOSTDC1
Q92520	FAM3C
P83369	LSM11
Q92526	CCT6B
O14512	SOCS7
Q92523	CPT1B
O14514	ADGRB1
Q52MT0	HBB
Q92519	TRIB2
Q07890	SOS2
Q9H503	BANF2
Q9H501	ESF1
O14529	CUX2
Q07889	SOS1
O14520	AQP7
O14522	PTPRT
O14521	SDHD
O14524	NEMP1
A0A2R8Y8C4	BCAR1
O14526	FCHO1
Q92508	PIEZO1
Q92506	HSD17B8
Q9H4N9	MCM7
B4DN24	cDNA FLJ51649, highly similar to Ubiquitin ligase protein FANCL {ECO:0000313|EMBL:BAG60086.1}
Q9H4N8	Homo sapiens clone CDABP0046 mRNA sequence {ECO:0000313|EMBL:AAG01995.1}
Q9H4N4	Homo sapiens clone CDABP0082 mRNA sequence {ECO:0000313|EMBL:AAG02003.1}
Q687X5	STEAP4
Q7Z4P5	GDF7
Q66T69	EYA2
Q7Z4P7	Uncharacterized protein {ECO:0000313|EMBL:AAP97718.1}
Q5VVX9	UBE2U
Q05215	EGR4
Q06546	GABPA
Q06547	GABPB1
O14531	DPYSL4
O14530	TXNDC9
B4DMP5	cDNA FLJ60050, highly similar to Vacuolar protein sorting protein 72 homolog {ECO:0000313|EMBL:BAG59
Q9H4M9	EHD1
A0A2R8Y8D6	POLR1C
Q92503	SEC14L1
Q92502	STARD8
B4DMP7	cDNA FLJ56666, highly similar to Adhesion-regulating molecule 1 {ECO:0000313|EMBL:BAG59959.1}
B4DMP8	cDNA FLJ52694, moderately similar to Developmentally-regulated GTP-binding protein 2 {ECO:0000313|EM
Q96A35	MRPL24
Q2F839	Heat shock 70 kDa protein 9B {ECO:0000313|EMBL:ABD14419.1}
Q2F838	Eukaryotic translation elongation factor 1 gamma {ECO:0000313|EMBL:ABD14420.1}
Q96A37	RNF166
Q7Z4G1	COMMD6
Q7Z4G4	TRMT11
Q96A32	MYLPF
Q2F831	Tyrosine 3-monooxygenasea/tryptophan 5-monooxygenase activation protein zeta {ECO:0000313|EMBL:ABD14
H7C608	GMNN
P57052	RBM11
P57053	H2BFS
P57054	PIGP
P57055	RIPPLY3
I3L0R8	DERL2
Q9H4D5	NXF3
B4DMI3	cDNA FLJ53810, moderately similar to Zinc finger protein 420 {ECO:0000313|EMBL:BAG59895.1}
Q9H4D0	CLSTN2
Q96A23	CPNE4
Q96A26	FAM162A
Q7Z4F1	LRP10
C9JKT9	PRPSAP1
H7C5P4	RFC2
P57058	HUNK
P57059	SIK1
K0KVU2	YAP1
I3L0S1	PRPSAP2
Q5JSL3	DOCK11
I3L0S6	VPS53
B4DMJ7	HCG2015269, isoform CRA_c {ECO:0000313|EMBL:EAW97734.1}
P33076	CIITA
B4DMJ8	cDNA FLJ52116, highly similar to Rho-related GTP-binding protein RhoB {ECO:0000313|EMBL:BAG59910.1}
P46379	BAG6
B0I1R8	DNAH6 variant protein {ECO:0000313|EMBL:BAG06719.1}
B4DMJ6	cDNA FLJ50996, highly similar to 60S ribosomal protein L4 {ECO:0000313|EMBL:BAG59908.1}
B4DMJ2	cDNA FLJ50994, moderately similar to 60S ribosomal protein L4 {ECO:0000313|EMBL:BAG59904.1}
Q7Z4E2	MST096
H7C5Q9	PPP2R5D
P57071	PRDM15
P57073	SOX8
Q9H4B7	TUBB1
Q9H4B6	SAV1
A5X5Y0	HTR3E
P57078	RIPK4
B4DMK6	cDNA FLJ60055, highly similar to Rattus norvegicus Ssu72 RNA polymerase II CTD phosphatase homolog, 
Q9H4B4	PLK3
Q9H4B0	OSGEPL1
Q96A00	PPP1R14A
A0A024R609	PKM2
E9PRC8	CCT3
Q96A05	ATP6V1E2
Q96A08	H2BC1
I3L164	PRPSAP2
P57082	TBX4
Q5JSJ4	INTS6L
B1AVT0	CLK2
P57086	SCAND1
Q9H4A6	GOLPH3
P57087	JAM2
Q9H4A5	GOLPH3L
P57088	TMEM33
Q9H4A3	WNK1
P57081	WDR4
Q9H4I2	ZHX3
Q5VVQ6	YOD1
Q7Z4K8	TRIM46
Q9H4I0	RAD21L1
Q6NZ44	FTH1
P59665	DEFA1
P58335	ANTXR2
P59666	DEFA3
A0A024R5R8	TFB2M
I3L0N3	NSF
Q5JT07	POMT1
P61981	YWHAG
Q5JT04	POMT1
P58340	MLF1
Q4TVR7	Leptin {ECO:0000313|EMBL:AAY46797.1}
Q5JT02	POMT1
Q5JT03	POMT1
Q30201	HFE
Q9H4H8	FAM83D
Q96A70	AZIN2
Q96A72	MAGOHB
Q5VW38	GPR107
O00482-3	NR5A2
Q96A65	EXOC4
Q5JSP0	FGD3
E9PRE7	PC
P60660	MYL6
Q96A61	TRIM52
H7C5U2	ITGB5
Q9H4G0	EPB41L1
Q96A56	TP53INP1
Q2TAB5	STX17
C9JL25	HSPD1
Q96A59	MARVELD3
Q7Z4I4	LIM-like protein 2E {ECO:0000313|EMBL:AAQ09015.1}
Q96A58	RERG
Q7Z4I3	LIM-like protein 2F {ECO:0000313|EMBL:AAQ09016.1}
Q7Z4I5	LIM-like protein 2D {ECO:0000313|EMBL:AAQ09014.1}
Q7Z4I7	LIMS2
Q96A54	ADIPOR1
A0A2R8Y7Z4	TLR5
C9JL19	HSPD1
P60673	PFN3
Q9H4F8	SMOC1
Q6NZ36	FAAP20
Q9H4F1	ST6GALNAC4
Q7Z4H3	HDDC2
Q2TAA5	ALG11
Q96A47	ISL2
Q2TAA6	UGCGL2
Q7Z4H4	ADM2
Q2TAA8	TSNAXIP1
Q7Z4H7	HAUS6
Q96A44	SPSB4
Q1MSW9	TP53
A0A2R8Y7Z8	CNOT3
Q1MSW8	TP53
Q96A49	SYAP1
Q1MSX0	TP53
B0I1T2	MYO1G
B4DMH5	cDNA FLJ55107, highly similar to Cell division control protein 42 homolog {ECO:0000313|EMBL:BAG59887
Q7Z4H9	FAM220A
Q9H4E5	RHOJ
B4DMH2	Cellular tumor antigen p53 {ECO:0000256|RuleBase:RU003304}
Q9H4E7	DEF6
P35659	DEK
A0JLT9	SF3B1
A0A2R8Y7W5	CDK13
P11686	SFTPC
Q2TB61	ZNF268
P35658	NUP214
Q6NZI2	CAVIN1
A0A2R8Y7W9	VPS45
P11684	SCGB1A1
B4DMA2	cDNA FLJ54023, highly similar to Heat shock protein HSP 90-beta {ECO:0000313|EMBL:BAG59814.1}
Q7Z5A8	TAFA3
E9PRY8	EEF1D
H7C571	VGLL3
P08047	SP1
J3QKX6	SMARCE1
Q7Z5A3	SNRPD1
J3QL95	CDK5RAP3
Q5VWG9	TAF3
A0JLT2	MED19
B2RA84	cDNA, FLJ94759, highly similar to Homo sapiens syntrophin, gamma 1 (SNTG1), mRNA {ECO:0000313|EMBL:B
Q7Z5A4	PRSS42P
B2RA81	Noggin {ECO:0000256|PIRNR:PIRNR008129}
I3L0J9	PRPF8
P08048	ZFY
Q7Z5A7	TAFA5
J3QKX0	BRIP1
J3QL90	DRG2
A0JLS5	TBL3
W6CW81	PYDC5
A0JLS3	ZMIZ1
P48960	CD97
B2RA89	cDNA, FLJ94771, highly similar to Homo sapiens RAS guanyl releasing protein 1 (calcium and DAG-regul
F8VSL7	STOM
A0A2R8Y7X5	TSC2
B4DMB7	cDNA FLJ55986 {ECO:0000313|EMBL:BAG59829.1}
P58304	VSX2
Q96AK3	APOBEC3D
B4DMB4	SYBL1
E9PRZ7	STIM1
P36980	CFHR2
P09382	LGALS1
Q96AJ9	VTI1A
P61952	GNG11
J3QKW7	DRG2
P23677	ITPKA
I3L0K7	TRAP1
H7C4W1	ITGB5
J3QL86	CDK5RAP3
J3QL85	NDEL1
P61956	SUMO2
H7C4W5	TLE4
P35638	DDIT3
P36969	GPX4
P35637	FUS
P61968	LMO4
A0A2R8Y7U4	SMARCE1
P59646	FXYD4
Q96AJ1	CLUAP1
A0A2R8Y7U6	DEPDC5
B4DMC6	cDNA FLJ60696, highly similar to Elongation factor 2 {ECO:0000313|EMBL:BAG59838.1}
Q96AI9	Similar to potassium voltage-gated channel, KQT-like subfamily, member 1 {ECO:0000313|EMBL:AAH17074.
I3L0L3	NSF
P22310	UGT1A4
P61962	DCAF7
J3QKZ9	EIF4A1
P61960	UFM1
H7C597	SND1
P61966	AP1S1
P22314	UBA1
H7C596	RFC2
H7C595	STAG1
P61964	WDR5
A0JLU4	YBX1
P35626	GRK3
P36957	DLST
A1XP52	Catecholamine-regulated protein 40 {ECO:0000313|EMBL:ABF19573.1}
C9JM14	BCAP31
Q5JTC6	AMER1
P0C024	NUDT7
P36952	SERPINB5
P11678	EPX
O75593	FOXH1
P36956	SREBF1
P35625	TIMP3
P36955	SERPINF1
A0A2R8Y879	ENO1
P36954	POLR2I
O75592	MYCBP2
Q9H4Z3	PCIF1
Q9H4Z2	ZNF335
Q2TB79	ERCC2
P61970	NUTF2
Q96AH8	RAB7B
I3L0M9	ELOB
P08034	GJB1
I3L0M7	DVL2
P61978	HNRNPK
Q5JTD0	TJAP1
H7C4Y8	BCAS4
F5GYT3	LPCAT3
Q96B14	Uncharacterized protein {ECO:0000313|EMBL:AAH16177.1}
Q96AP4	ZUP1
A0A2R8Y7S8	MSH2
Q96B13	PPP2R5C
Q5VWK5	IL23R
Q96AP0	ACD
B2RA34	cDNA, FLJ94678, highly similar to Homo sapiens BCL2-associated athanogene 4 (BAG4), mRNA {ECO:000031
O75586	MED6
A0A2R8Y842	DEPDC5
O75582	RPS6KA5
Q2TAY7	SMU1
Q96B18	DACT3
O75581	LRP6
P10398	ARAF
Q96AP7	ESAM
B2RA41	cDNA, FLJ94688, highly similar to Homo sapiens solute carrier family 10 (sodium/bile acid cotranspor
Q96B01	RAD51AP1
P61916	NPC2
Q96B02	UBE2W
Q2TB90	HKDC1
O75578	ITGA10
P22392	NME2
O75575	CRCP
Q1ZZU3	SWI5
A0A2R8Y855	SMARCE1
A7E2S2	PLS3
A7E2S3	RPS3
P33032	MC5R
A0A2R8Y7U0	DEPDC5
