Q9NXB0	MKS1
B2RDI5	cDNA, FLJ96627, highly similar to Homo sapiens calpain 1, (mu/I) large subunit (CAPN1), mRNA {ECO:00
H7C2L8	EIF2B4
Q6NVH7	SWSAP1
P35590	TIE1
P58294	PROK1
P84550	SKOR1
B4DQ39	cDNA FLJ55743, highly similar to DNA replication licensing factor MCM5 {ECO:0000313|EMBL:BAG60801.1}
Q5JPD2	DKFZp667A016
Q9H1C0	LPAR5
P59544	TAS2R50
Q69YQ0	SPECC1L
P59543	TAS2R20
P58215	LOXL3
E9PQB7	CFL1
Q5KSL6	DGKK
Q5JPI3	C3orf38
P59551	TAS2R60
Q9H1B5	XYLT2
B4E1K2	cDNA FLJ51180, moderately similar to S-adenosylmethionine synthetase isoform type-2 (EC 2.5.1.6) {EC
Q9H1B7	IRF2BPL
Q5JPI9	EEF1AKMT2
Q9H1B4	NXF5
Q5VSL9	STRIP1
Q9H1A4	ANAPC1
Q9H1A7	POLR2J3
C9JLS9	PSMC2
B4DPM7	cDNA FLJ55739, highly similar to 26S proteasome non-ATPase regulatory subunit 3 {ECO:0000313|EMBL:BA
B4DPM0	Pyruvate kinase {ECO:0000256|RuleBase:RU000504}
F5GYQ1	ATP6V0D1
Q06278	AOX1
O75398	DEAF1
Q69YP2	DKFZp762K123
O75396	SEC22B
O75394	MRPL33
E9PQE8	TRAPPC4
F8VSB2	PRIM1
P60568	IL2
A0A087WUX6	ADRM1
E9PQW5	PAK1
P36871	PGM1
Q8MH04	HLA-DQA1
Q5VTA0	PRAMEF17
H7C1P0	RFC4
P23560	BDNF
P35527	KRT9
P59510	ADAMTS20
O75496	GMNN
P35520	CBS
O75494	SRSF10
P10242	MYB
P10243	MYBL1
P10244	MYBL2
E9PQX9	DRAP1
Q5VTB9	RNF220
B4DPH2	cDNA FLJ51923, highly similar to Cyclin-dependent kinase inhibitor 1B {ECO:0000313|EMBL:BAG60584.1}
Q9H270	VPS11
B4E1H5	cDNA FLJ51449, highly similar to Cell division cycle protein 20 homolog {ECO:0000313|EMBL:BAG64787.1
P22223	CDH3
B4E1H0	SUPT3H
F5GXT2	RASA4B
F5GXT0	MRE11
O75489	NDUFS3
H7C229	CYFIP2
O75487	GPC4
Q9H269	VPS16
E9PQY2	PFDN4
O75486	SUPT3H
Q9H267	VPS33B
P12872	MLN
P23526	AHCY
P23527	HIST1H2BO
P23528	CFL1
P09234	SNRPC
P60510	PPP4C
P09238	MMP10
P09237	MMP7
O75478	TADA2A
P59533	TAS2R38
Q9H257	CARD9
O75477	ERLIN1
O75474	FRAT2
P59535	TAS2R40
P59534	TAS2R39
O75475	PSIP1
P35504	UGT1A5
Q9H254	SPTBN4
P59537	TAS2R43
P12882	MYH1
P35503	UGT1A3
P59536	TAS2R41
O75473	LGR5
P59539	TAS2R45
Q9H255	OR51E2
P12883	MYH7
P59538	TAS2R31
Q9H252	KCNH6
Q9H251	CDH23
P59540	TAS2R46
P59542	TAS2R19
P59541	TAS2R30
P24864	CCNE1
P60520	GABARAPL2
F5GY37	PHB2
P24863	CCNC
O75469	NR1I2
Q5VTE0	EEF1A1P5
P35575	G6PC
O75461	E2F6
P10275	AR
O75462	CRLF1
P35579	MYH9
P10276	RARA
O75460	ERN1
B4E1C8	cDNA FLJ56842, highly similar to Tumor necrosis factor, alpha-induced protein 2 {ECO:0000313|EMBL:BA
P35580	MYH10
B4E1C4	cDNA FLJ51179, highly similar to Vitamin K-dependent protein C (EC 3.4.21.69) {ECO:0000313|EMBL:BAG6
P23588	EIF4B
Q5JQC9	AKAP4
P36897	TGFBR1
Q2MKA7	RSPO1
P36896	ACVR1B
P36894	BMPR1A
P35568	IRS1
A0A087WUU8	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000478939}
P35573	AGL
Q3T8J9	GON4L
O75449	KATNA1
P61803	DAD1
O75448	MED24
O75446	SAP30
P35555	FBN1
O75443	TECTA
A0A087WV74	CLTCL1
O75444	MAF
P35558	PCK1
P10253	GAA
P35557	GCK
P36888	FLT3
P11586	MTHFD1
P35556	FBN2
W5VTT0	Notch 1 {ECO:0000313|EMBL:AHH85782.1}
Q9H1Y0	ATG5
Q9H1Y3	OPN3
B4E1E2	Hepatocyte growth factor-regulated tyrosine kinase substrate {ECO:0000256|PIRNR:PIRNR036956}
P22234	PAICS
O75438	NDUFB1
P23582	NPPC
O75439	PMPCB
O75436	VPS26A
O75437	ZNF254
P35544	FAU
P36873	PPP1CC
O75431	MTX2
A0A087WUW6	IKBKG
P35548	MSX2
P11597	CETP
Q9H293	IL25
Q9H295	DCSTAMP
H7C1W2	IDH3G
Q5VTD9	GFI1B
P61812	TGFB2
Q5JPU1	PDHA1
Q5JPU2	PDHA1
O75427	LRCH4
Q5JPU0	PDHA1
Q9H207	OR10A5
B2RCT6	cDNA, FLJ96276, highly similar to Homo sapiens G1 to S phase transition 1 (GSPT1), mRNA {ECO:0000313
Q9H209	OR10A4
Q9H208	OR10A2
P12814	ACTN1
Q9H205	OR2AG1
Q9H204	MED28
O75420	GIGYF1
Q9H201	EPN3
Q5JPU3	PDHA1
B2RCU2	cDNA, FLJ96292, highly similar to Homo sapiens solute carrier family 5 (choline transporter), member
Q6NVY8	LAMC1
H7C1X3	PAK2
Q6NVY4	BNIP3
O75419	CDC45
Q6VN20	RANBP10
P12829	MYL4
O75417	POLQ
B2RCU6	cDNA, FLJ96299, highly similar to Homo sapiens p21 (CDKN1A)-activated kinase 3 (PAK3), mRNA {ECO:000
O75410	TACC1
Q5VT97	SYDE2
P12821	ACE
Q9NXL9-4	MCM9
Q5VSY0	GKAP1
P00813	ADA
Q08945	SSRP1
E9PQP6	FNTA
E9PQP4	AP2A2
O75400	PRPF40A
Q5VT66	MARC1
Q6NVW1	EPHB2
B4E1A2	GABRA5
P00846	MT-ATP6
Q6NVW9	SNRPA1
Q5M7Z0	RNFT1
Q5JPT9	PDHA1
B2RD96	cDNA, FLJ96514 {ECO:0000313|EMBL:BAG37843.1}
E9PQR7	VPS28
B2RCX0	cDNA, FLJ96345, Homo sapiens SET translocation (myeloid leukemia-associated) (SET),mRNA {ECO:0000313
Q9H244	P2RY12
P23508	MCC
P09210	GSTA2
P09211	GSTP1
B2RD27	cDNA, FLJ96428, highly similar to Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPa
Q9H239	MMP28
P11532	DMD
A0AV47	TOPBP1
Q9H237	PORCN
Q9H1R2	DUSP15
Q9H1R3	MYLK2
A0A087WUL2	PSMB3
P23515	OMG
P23511	NFYA
A0A087WUL9	PSMD13
P24844	MYL9
P45983-5	MAPK8
P23510	TNFSF4
O14490	DLGAP1
P12838	DEFA4
O14492	SH2B2
P11509	CYP2A6
O14494	PLPP1
O14493	CLDN4
Q9H228	S1PR5
O14495	PLPP3
P12830	CDH1
Q9H221	ABCG8
Q9H223	EHD4
Q9H222	ABCG5
E9PR62	AP2A2
Q6VMQ6	ATF7IP
Q6TGM0	ALD
Q6TGM1	ALD
P11511	CYP19A1
Q9H213	MAGEH1
Q9H210	OR2D2
Q9H211	CDT1
O14498	ISLR
P24821	TNC
O14497	ARID1A
O75947	ATP5H
Q92979	EMG1
Q59EI3	Branched chain keto acid dehydrogenase E1, alpha polypeptide variant {ECO:0000313|EMBL:BAD93065.1}
O75943	RAD17
O75940	SMNDC1
Q9H967	WDR76
G3V5T9	CDK2
Q5SR56	MFSD14B
G5E966	AP1S3
O00391	QSOX1
Q92973	TNPO1
B4DII4	cDNA FLJ53493, highly similar to HEF-like protein {ECO:0000313|EMBL:BAG58496.1}
Q92974	ARHGEF2
B4DII5	Importin subunit alpha {ECO:0000256|PIRNR:PIRNR005673}
O75935	DCTN3
E9PNA6	TCIRG1
Q92968	PEX13
C9JH59	IKBKG
O75934	BCAS2
Q59EH3	Acid phosphatase 1 isoform c variant {ECO:0000313|EMBL:BAD93075.1}
B7Z738	cDNA FLJ57213, highly similar to Sec1 family domain-containing protein 1 {ECO:0000313|EMBL:BAH13474.
O00398	P2RY10
O00399	DCTN6
C9JGT8	AP2M1
Q96EB1	ELP4
A6PWC8	SAMD11
L8ECC8	MAP3K1
B4DIJ9	cDNA FLJ55976, highly similar to Casein kinase I isoform delta (EC 2.7.11.1) {ECO:0000313|EMBL:BAG58
Q59EG9	Transforming growth factor, beta 2 variant {ECO:0000313|EMBL:BAD93079.1}
Q92966	SNAPC3
Q96EB6	SIRT1
O75937	DNAJC8
P10809	HSPD1
Q92963	RIT1
Q59EG8	Proteasome 26S non-ATPase subunit 2 variant {ECO:0000313|EMBL:BAD93080.1}
O75925	PIAS1
Q5S007	LRRK2
Q9H8S9	MOB1A
Q92956	TNFRSF14
O75923	DYSF
Q9H944	MED20
Q59EK6	TNF receptor-associated protein 1 variant {ECO:0000313|EMBL:BAD93042.1}
Q5T2R2	PDSS1
Q59EK0	Epsilon isoform of regulatory subunit B56, protein phosphatase 2A variant {ECO:0000313|EMBL:BAD93048
Q52R86	JAK2
O75928	PIAS2
Q92953	KCNB2
Q96EA4	SPDL1
Q6EBC2	IL31
O75914	PAK3
E9PNC7	DRAP1
B7Z6P0	NUBP2
O75912	DGKI
Q92945	KHSRP
E9PNC4	AP2A2
Q92949	FOXJ1
Q9P000	COMMD9
C9JGV6	RANBP1
Q9P003	CNIH4
C9JH72	RFC5
O75915	ARL6IP5
O75916	RGS9
P09848	LCT
P08514	ITGA2B
O75900	MMP23A
Q59EM9	Ubiquitin C variant {ECO:0000313|EMBL:BAD93019.1}
O75901	RASSF9
Q59EM7	NF-kappaB inhibitor beta variant {ECO:0000313|EMBL:BAD93021.1}
P08519	LPA
O00341	SLC1A7
Q9H8Y5	ANKZF1
Q9H8Y8	GORASP2
B7Z6M7	cDNA FLJ56248, highly similar to Vacuolar protein sorting 33B {ECO:0000313|EMBL:BAH13313.1}
C9JH00	CAND2
Q96EG1	ARSG
O14981	BTAF1
O75908	SOAT2
O75909	CCNK
O14983	ATP2A1
O14986	PIP5K1B
O75907	DGAT1
Q03060	CREM
F8W0P7	ATP5B
Q59EL2	COP9 constitutive photomorphogenic homolog subunit 2 variant {ECO:0000313|EMBL:BAD93036.1}
O00358	FOXE1
H7C1D4	TSN
Q9H8X2	IPPK
Q9H992	MARCH7
Q8TBC3	SHKBP1
Q96EF6	FBXO17
Q8TBC4	UBA3
Q8TBC5	ZSCAN18
Q96EF0	MTMR8
B4DIF3	cDNA FLJ59282, highly similar to Glutamate receptor-interacting protein 1 {ECO:0000313|EMBL:BAG58465
P07202	TPO
P07204	THBD
P07203	GPX1
Q5T376	FRMD4A
Q59F04	Receptor protein-tyrosine kinase {ECO:0000256|SAAS:SAAS00602636}
Q03052	POU3F1
Q9H981	ACTR8
H7C1E4	AP1S1
Q96EE3	SEH1L
Q8TBB1	LNX1
Q92991	Calcium/calmodulin-dependent protein kinase II delta E {ECO:0000313|EMBL:AAB18327.1}
Q92990	GLMN
G3V5Z7	PSMA6
Q5T2W1	PDZK1
Q92995	USP13
Q92994	BRF1
Q92993	KAT5
Q92997	DVL3
C9JGR9	WDR37
P10826	RARB
P10827	THRA
P10828	THRB
Q92989	CLP1
Q59EN6	Sphingomyelin phosphodiesterase 1, acid lysosomal isoform 1 variant {ECO:0000313|EMBL:BAD93012.1}
Q9H8V3	ECT2
Q9H974	QTRT2
B7Z6L9	V-type proton ATPase subunit {ECO:0000256|PIRNR:PIRNR018497}
Q7L014	DDX46
B4DIH5	COPS2
Q96ED9	HOOK2
Q92988	DLX4
Q8TBA6	GOLGA5
Q92985	IRF7
Q8TBA7	HSP90AA1
Q15019	SEPT2
O00305	CACNB4
O96007	MOCS2
Q9H8M2	BRD9
Q96DZ9	CMTM5
Q9H8M1	COQ10B
Q8TAW8	CD8A
Q15018	ABRAXAS2
O96006	ZBED1
O96004	HAND1
Q96DZ5	CLIP3
O00308	WWP2
A0A1B0GV54	ATG5
Q16348	SLC15A2
O96009	NAPSA
P56199	ITGA1
O96008	TOMM40
E9PMW2	DRAP1
O00300	TNFRSF11B
O00303	EIF3F
O96001	PPP1R17
O96000	NDUFB10
O14948	TFEC
O14949	UQCRQ
Q15022	SUZ12
Q96DZ1	ERLEC1
Q15021	NCAPD2
L7UYB8	GP1BA
Q6MZT1	RGS7BP
Q15020	SART3
Q15025	TNIP1
O14944	EREG
Q15024	EXOSC7
Q16352	INA
Q66X48	MHC2TA
O96018	APBA3
Q15029	EFTUD2
O96017	CHEK2
Q96DY7	MTBP
O96015	DNAL4
Q15027	ACAP1
H7C1H2	PSMD2
Q8TB72	PUM2
Q8TAV4	STOML3
O96019	ACTL6A
Q5VZV1	METTL21C
O96014	WNT11
O00311	CDC7
O96013	PAK4
O96011	PEX11B
O14957	UQCR11
O14958	CASQ2
Q16367	alpha-beta-CREB-1
Q6MZU1	DKFZp686A1195
O14950	MYL12B
Q15036	SNX17
Q16363	LAMA4
Q15035	TRAM2
Q15034	HERC3
O00327	ARNTL
Q96DX7	TRIM44
O96028	NSD2
O00329	PIK3CD
Q8TB68	PRR7
Q96E93	KLRG1
Q8TB61	SLC35B2
Q96DX5	ASB9
Q8TAU3	ZNF417
O96020	CCNE2
O00321	ETV2
P81172	HAMP
Q8TB69	ZNF519
O00322	UPK1A
O14967	CLGN
Q15040	JOSD1
Q15042	RAB3GAP1
Q8TAU0	NKX2-3
Q15041	ARL6IP1
O14964	HGS
Q15047	SETDB1
Q15046	KARS
O14966	RAB29
O14965	AURKA
Q96E88	NCOA4 protein {ECO:0000313|EMBL:AAH12736.1}
Q8TAT6	NPLOC4
Q8TAT1	BHLHE41
H7C1J3	DHTKD1
O14980	XPO1
Q8TB52	FBXO30
O00330	PDHX
O96033	MOCS2
O14979	HNRNPDL
O14978	ZNF263
Q5JWR5	DOPEY1
Q15051	IQCB1
Q15050	RRS1
Q15054	POLD3
B4DID3	cDNA FLJ54070, highly similar to Serine/threonine-protein phosphatase 4 regulatory subunit 1 {ECO:00
Q15052	ARHGEF6
O14972	DSCR3
Q59EA3	Cadherin 5, type 2 preproprotein variant {ECO:0000313|EMBL:BAD93145.1}
Q53TQ3	INO80D
Q15059	BRD3
O14975	SLC27A2
O14974	PPP1R12A
Q15058	KIF14
Q59EA4	Phospholipase D1 variant {ECO:0000313|EMBL:BAD93144.1}
Q15057	ACAP2
O14977	AZIN1
O14976	GAK
Q15056	EIF4H
Q92934	BAD
P56159	GFRA1
G5E9C7	MAP2K2
O14909	DLG4
Q9H920	RNF121
O14901	KLF11
O14904	WNT9A
B7Z6D5	DDX27
O14905	WNT9B
Q15061	WDR43
O14908	GIPC1
O14907	TAX1BP3
Q15063	POSTN
Q2XQU9	FHL2 isoform 5 {ECO:0000313|EMBL:ABB73038.1}
Q16394	EXT1
Q92932	PTPRN2
Q15067	ACOX1
Q92930	RAB8B
Q5SQQ9	VAX1
H7C1L2	SF3A1
Q92925	SMARCD2
Q5SQQ7	CAMK1D
G5E9B7	CYTH2
Q8TAZ6	CMTM2
H7C1L6	CUL3
Q9H8P0	SRD5A3
Q5U651	RASIP1
Q15072	ZNF146
Q15070	OXA1L
Q15077	P2RY6
Q15075	EEA1
Q92922	SMARCC1
O14910	LIN7A
Q15078	CDK5R1
Q92915	FGF14
Q92914	FGF11
Q92913	FGF13
Q9H900	ZWILCH
Q6MZV5	DKFZp686M09245
Q92918	MAP4K1
P56179	DLX6
Q9H902	REEP1
Q92917	GPKOW
P56178	DLX5
P56177	DLX1
P81133	SIM1
Q5U623	ATF7IP2
Q5SQN1	SNAP47
Q15080	NCF4
O14924	RGS12
O14926	FSCN2
O14925	TIMM23
Q15084	PDIA6
O14929	HAT1
A7KAX9	ARHGAP32
O14920	IKBKB
Q9H8N7	ZNF395
Q92911	SLC5A5
P56182	RRP1
P56181	NDUFV3
Q59EF6	Calpain 2, large [catalytic] subunit variant {ECO:0000313|EMBL:BAD93092.1}
P56180	TPTE
O14921	RGS13
Q8TAX8	MAX
Q59EF4	CDC14 homolog A isoform 1 variant {ECO:0000313|EMBL:BAD93094.1}
Q92904	DAZL
Q5U5R9	HECTD2
Q92903	CDS1
Q92902	HPS1
Q59EF3	TEA domain family member 1 variant {ECO:0000313|EMBL:BAD93095.1}
Q92901	RPL3L
Q92908	GATA6
Q59EF0	Delta isoform of regulatory subunit B56, protein phosphatase 2A isoform 1 variant {ECO:0000313|EMBL:
Q6MZW8	DKFZp686G14213
Q92905	COPS5
Q8TAX7	MUC7
A1E282	Beta-actin {ECO:0000313|EMBL:ABL01513.1}
Q5JWV1	UCKL1
B7Z6D0	cDNA FLJ60147, highly similar to LIM domain-binding protein 2 {ECO:0000313|EMBL:BAH13216.1}
B7Z6D1	cDNA FLJ57430, highly similar to DNA-directed RNA polymerase II 33 kDa polypeptide (EC 2.7.7.6) {ECO
O14936	CASK
O14939	PLD2
Q8TAX0	OSR1
Q9H8M9	EVA1A
Q92900	UPF1
O14931	NCR3
O14933	UBE2L6
P56192	MARS
Q59EE5	Tissue factor pathway inhibitor (Lipoprotein-associated coagulation inhibitor) variant {ECO:0000313|
Q6W5P4	NPSR1
Q8TC21	ZNF596
P19174	PLCG1
P20160	AZU1
Q96ET8	TVP23C
Q9H9F9	ACTR5
P07196	NEFL
P07195	LDHB
L0R836	CFP
P46783	RPS10
P45452	MMP13
P07197	NEFM
P83731	RPL24
B8YNW1	HNF1alpha
A5D8T4	TNFRSF8
Q8TBP0	TBC1D16
Q8TC12	RDH11
Q5ZEY3	GAPD
P46782	RPS5
P46781	RPS9
A2RU78	KIF3C
Q96F45	ZNF503
Q96F44	TRIM11
Q96ES7	SGF29
Q96F46	IL17RA
P68106	FKBP1B
P68104	EEF1A1
Q59F91	Protein tyrosine phosphatase, non-receptor type 2 isoform 1 variant {ECO:0000313|EMBL:BAD92806.1}
Q9H9E1	ANKRA2
A0A1B0GUL7	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000490163}
Q9H9E3	COG4
Q16401	PSMD5
P46777	RPL5
P46776	RPL27A
P46779	RPL28
P46778	RPL21
F5H6N1	MAGOHB
Q96F31	NFKBIE
P56134	ATP5J2
P32121	ARRB2
Q8TC07	TBC1D15
P20138	CD33
Q9H9D4	ZNF408
Q29718	HLA-B
P21462	FPR1
Q5SRD1	TIMM23B
P22792	CPN2
Q05707	COL14A1
A2RU54	HMX2
P32119	PRDX2
Q8TBN0	RAB3IL1
P20151	KLK2
P68133	ACTA1
Q6URC4	Diaphanous 1 {ECO:0000313|EMBL:AAQ63049.1}
Q96EQ8	RNF125
Q96F25	ALG14
Q96F24	NRBF2
Q4AC94	C2CD3
H6UMI1	GABARAP
G9K388	YWHAE/FAM22A fusion
G9K389	YWHAE/FAM22B fusion
Q96EP9	SLC10A4
A6PW57	PIP5K1A
Q59EZ0	Protein kinase C, gamma variant {ECO:0000313|EMBL:BAD92908.1}
Q5SRE5	NUP188
Q9H9C1	VIPAS39
P20142	PGC
Q5T3J3	LRIF1
A0A087WVV1	PSMB2
Q96EX3	WDR34
B4DHT9	cDNA FLJ58812, highly similar to Endoplasmin (Heat shock protein 90kDa beta member 1) {ECO:0000313|E
P32189	GK
Q4QRK8	POLR1B
E9PNU0	ATP6V0B
F8W0A2	NUBPL
A0A087WW79	MAP3K9
L8ECP7	CD247
E9PNU4	STX5
Q9H9J2	MRPL44
Q15102	PAFAH1B3
Q9H9J4	USP42
Q96F86	EDC3
F5H742	MRE11
Q15109	AGER
Q96F82	ORC1L
E9PNV3	RDX
P58743	SLC26A5
Q8TC57	M1AP
A0A087WW88	CHMP2B
Q8TC59	PIWIL2
Q16445	GABRA6
G5E9J0	ARPC2
Q15113	PCOLCE
Q15111	PLCL1
Q15118	PDK1
Q15116	PDCD1
Q5ZEZ4	ACTN1
Q16446	beta 2-microglobulin
Q8TC41	RNF217
Q15119	PDK2
B4DI74	cDNA FLJ57986, highly similar to Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit g
P58753	TIRAP
Q96EV8	DTNBP1
L0R855	EZH2
Q9H9H4	VPS37B
Q15121	PEA15
Q15120	PDK3
F5H726	TCP1
B7Z5Y6	Autophagy protein 5 {ECO:0000256|RuleBase:RU361202}
C9JHB3	KLHL10
A0A1B0GUS1	ATG5
A0A087WVY3	RFC2
Q96EU7	C1GALT1C1
Q96EU6	RRP36
Q9H9G7	AGO3
Q15131	CDK10
A6PVX3	PSMD4
B7Z689	cDNA FLJ54541, highly similar to Exocyst complex component 4 {ECO:0000313|EMBL:BAH13175.1}
P09769	FGR
P07108	DBI
F5H6X6	GANAB
Q96EL2	MRPS24
Q03154	ACY1
Q96EL3	MRPL53
Q59EQ2	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide variant {EC
A0A087WVQ6	CLTC
P22736	NR4A1
Q59F20	Neuropilin-1 variant {ECO:0000313|EMBL:BAD92878.1}
P22735	TGM1
Q96EK4	THAP11
Q96EK7	FAM120B
Q96EK6	GNPNAT1
H7C0V2	RAD50
P22732	SLC2A5
P10767	FGF6
Q6RI45	BRWD3
Q59F12	Protein 4.1 variant {ECO:0000313|EMBL:BAD92886.1}
P19105	MYL12A
P22748	CA4
P22749	GNLY
B7Z5X1	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit {ECO:0000256|PIRNR:PIRNR028043}
B4DHR8	cDNA FLJ57370, highly similar to COP9 signalosome complex subunit 6 {ECO:0000313|EMBL:BAG58230.1}
Q5JXB2	UBE2NL
Q59F49	Minichromosome maintenance deficient protein 5 variant {ECO:0000313|EMBL:BAD92849.1}
Q03135	CAV1
Q59ES3	Amino acid transporter {ECO:0000256|RuleBase:RU361216}
Q8TBF5	PIGX
Q59ES2	Inositol 1,4,5-trisphosphate receptor type 3 variant {ECO:0000313|EMBL:BAD92976.1}
Q96EI5	TCEAL4
Q8TBF4	ZCRB1
G5E9Q7	IDH3G
Q9P084	HSPC298 {ECO:0000313|EMBL:AAF28976.1}
Q9P086	MED11
P10746	UROS
O75995	SASH3
Q6SL56	CHRM2
P10747	CD28
A0A087WW63	CACNA1A
A0A087WW66	PSMD1
Q04446	GBE1
Q8TBE1	CNIH3
P07101	TH
B7Z5V2	cDNA FLJ54141, highly similar to Ezrin {ECO:0000313|EMBL:BAH13038.1}
E9PNL3	ATP6V0B
Q96EP0	RNF31
Q96F10	SAT2
B7Z647	DLG4
B7Z5S9	AP-2 complex subunit alpha {ECO:0000256|PIRNR:PIRNR037091}
Q6VUC0	TFAP2E
Q03111	MLLT1
Q96EP5	DAZAP1
Q03112	MECOM
Q9P013	CWC15
Q03113	GNA12
Q9P015	MRPL15
Q96EP1	CHFR
Q59F65	G protein pathway suppressor 1 isoform 2 variant {ECO:0000313|EMBL:BAD92833.1}
Q8TBM3	ATP6V0A2
G5E9S8	KLC1
Q9H9B1	EHMT1
Q9H9B4	SFXN1
E9PNM7	PPP2R1B
B4DHK6	cDNA FLJ53740, highly similar to S-phase kinase-associated protein 2 {ECO:0000313|EMBL:BAG58168.1}
B7Z641	ATP6V0A1
Q9P021	CRIPT
O75971	SNAPC5
Q96F07	CYFIP2
O75970	MPDZ
Q59ET6	F-box protein FBW7 isoform 2 variant {ECO:0000313|EMBL:BAD92962.1}
A0A087WW00	UBE2D1
Q9H9A5	CNOT10
P46736	BRCC3
Q9H9A7	RMI1
G5E9R0	ACTB
Q9H9A6	LRRC40
P08493	MGP
P21453	S1PR1
A2AB88	PFDN6
P21452	TACR2
P46734	MAP2K3
O75969	AKAP3
B7Z623	cDNA FLJ59410, highly similar to F-box/WD repeat protein 7 {ECO:0000313|EMBL:BAH13109.1}
O75964	ATP5L
B4DHN0	Mitogen-activated protein kinase {ECO:0000256|RuleBase:RU361165, ECO:0000256|SAAS:SAAS00652812}
O75962	TRIO
Q9P031	CCDC59
Q9P032	NDUFAF4
Q8TBK2	SETD6
P34741	SDC2
Q9P035	HACD3
Q0EFC9	TC4
Q59EW6	N-methyl-D-aspartate receptor subunit 2A variant {ECO:0000313|EMBL:BAD92932.1}
Q8TBJ5	FEZF2
C9JGY5	RFC4
P46721	SLCO1A2
B7Z632	ORC4L
O75955	FLOT1
O75953	DNAJB5
P33402	GUCY1A2
Q6X9E4	FBXW12
Q59F77	Phosphoinositide phospholipase C {ECO:0000256|RuleBase:RU361133}
P21439	ABCB4
Q59F75	Mitogen-activated protein kinase {ECO:0000256|SAAS:SAAS00652812}
Q59F72	Proteasome alpha 6 subunit variant {ECO:0000313|EMBL:BAD92826.1}
P08476	INHBA
P08473	MME
P07148	FABP1
Q9H7S9	ZNF703
P10914	IRF1
Q92859	NEO1
P10915	HAPLN1
Q6IMN6	CAPRIN2
Q92858	ATOH1
P10916	MYL2
P09923	ALPI
Q9H845	ACAD9
P10911	MCF2
P10912	GHR
Q0ZAJ2	MSH2
Q9H840	GEMIN7
Q5T1R4	HIVEP3
Q0ZAJ1	MSH2
Q6V1P9	DCHS2
Q96DA2	RAB39B
G3V532	AP1G2
Q92851	CASP10
L8EBB2	RAPSN
B4DJK4	cDNA FLJ54005, highly similar to Transcription elongation factor SPT5 {ECO:0000313|EMBL:BAG58866.1}
Q92854	SEMA4D
Q96DA6	DNAJC19
P09936	UCHL1
B7Z853	AP complex subunit sigma {ECO:0000256|PIRNR:PIRNR015588}
Q92847	GHSR
P08603	CFH
Q9H836	cDNA FLJ13963 fis, clone Y79AA1001299, highly similar to Homo sapiens integrase interactor 1b protei
Q9H832	UBE2Z
P0C604	OR4A8
Q92841	DDX17
Q92845	KIFAP3
Q92844	TANK
Q92843	BCL2L2
Q6UQ28	PLET1
Q92838	EDA
Q92837	FRAT1
Q92835	INPP5D
Q9H7Q5	FLJ00012
F5GWA7	PHB2
Q9H7Q0	FLJ00017
Q5T215	TRAPPC3L
A0A087WWM0	TRAPPC3
G3V559	ATP6V1D
G3V4T2	PABPN1
Q92830	KAT2A
Q53T94	TAF1B
Q92834	RPGR
Q9H7P9	PLEKHG2
Q92833	JARID2
Q92832	NELL1
Q92831	KAT2B
Q9H7P6	MVB12B
Q9H816	DCLRE1B
P09913	IFIT2
Q92826	HOXB13
P09914	IFIT1
B4DK06	cDNA FLJ60610, highly similar to Dynamin-1 (EC 3.6.5.5) {ECO:0000313|EMBL:BAG59018.1}
Q92824	PCSK5
P09912	IFI6
P09917	ALOX5
Q9H814	PHAX
Q92828	CORO2A
P09919	CSF3
A0A087WWN2	CUL4A
Q5T230	UTF1
H0Y9P8	RFC1
Q75ML1	PSCD3
Q92823	NRCAM
Q9H808	TLE6
P10909	CLU
Q92820	GGH
P08637	FCGR3A
P07305	H1F0
O00469	PLOD2
P34925	RYK
P07307	ASGR2
P07306	ASGR1
O00461	GOLIM4
O00463	TRAF5
O00468	AGRN
Q96DE5	ANAPC16
O00471	EXOC5
Q92890	UFD1
O00470	MEIS1
Q96DE1	Uncharacterized protein {ECO:0000313|EMBL:AAH09544.1}
Q92896	GLG1
P09972	ALDOC
G3V4V1	SEC23A
Q96DE8	PSMD14 protein {ECO:0000313|EMBL:AAH09524.1}
Q96DE7	SMURF2
P08648	ITGA5
P34913	EPHX2
P07315	CRYGC
P10966	CD8B
Q9H7V3	cDNA FLJ14219 fis, clone NT2RP3003800, highly similar to Rattus norvegicus tyrosine protein kinase p
O00472	ELL2
P34910	EVI2B
O00476	SLC17A3
Q9H871	RMND5A
F5GWF6	CCT2
Q8TAA3	PSMA8
P0C645	OR4E1
O00482	NR5A2
O00481	BTN3A1
P08651	NFIC
Q8TAA9	VANGL1
Q6W4X9	MUC6
Q92882	OSTF1
P07320	CRYGD
Q92889	ERCC4
Q8TAA5	GRPEL2
Q92888	ARHGEF1
Q92887	ABCC2
H0Y9J6	SEC24A
Q92886	NEUROG1
P34903	GABRA3
Q92879	CELF1
Q9H867	VCPKMT
Q9H869	YY1AP1
Q75MP1	PRKAR2B
O00483	NDUFA4
